"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","CPI","FOOD","IDX2015","A","1984",45.89167,
"NOR","CPI","FOOD","IDX2015","A","1985",48.84167,
"NOR","CPI","FOOD","IDX2015","A","1986",53.33333,
"NOR","CPI","FOOD","IDX2015","A","1987",57.38334,
"NOR","CPI","FOOD","IDX2015","A","1988",61.03333,
"NOR","CPI","FOOD","IDX2015","A","1989",62.75,
"NOR","CPI","FOOD","IDX2015","A","1990",64.89167,
"NOR","CPI","FOOD","IDX2015","A","1991",66.08334,
"NOR","CPI","FOOD","IDX2015","A","1992",67.15833,
"NOR","CPI","FOOD","IDX2015","A","1993",66.51667,
"NOR","CPI","FOOD","IDX2015","A","1994",67.45,
"NOR","CPI","FOOD","IDX2015","A","1995",68.50833,
"NOR","CPI","FOOD","IDX2015","A","1996",69.575,
"NOR","CPI","FOOD","IDX2015","A","1997",71.91666,
"NOR","CPI","FOOD","IDX2015","A","1998",75.36667,
"NOR","CPI","FOOD","IDX2015","A","1999",77.51667,
"NOR","CPI","FOOD","IDX2015","A","2000",78.99167,
"NOR","CPI","FOOD","IDX2015","A","2001",77.48333,
"NOR","CPI","FOOD","IDX2015","A","2002",76.15833,
"NOR","CPI","FOOD","IDX2015","A","2003",78.71667,
"NOR","CPI","FOOD","IDX2015","A","2004",80.14167,
"NOR","CPI","FOOD","IDX2015","A","2005",81.425,
"NOR","CPI","FOOD","IDX2015","A","2006",82.55833,
"NOR","CPI","FOOD","IDX2015","A","2007",84.79166,
"NOR","CPI","FOOD","IDX2015","A","2008",88.35833,
"NOR","CPI","FOOD","IDX2015","A","2009",92.05,
"NOR","CPI","FOOD","IDX2015","A","2010",92.24167,
"NOR","CPI","FOOD","IDX2015","A","2011",92.15833,
"NOR","CPI","FOOD","IDX2015","A","2012",93.275,
"NOR","CPI","FOOD","IDX2015","A","2013",94.25833,
"NOR","CPI","FOOD","IDX2015","A","2014",97.175,
"NOR","CPI","FOOD","IDX2015","A","2015",99.98333,
"NOR","CPI","FOOD","IDX2015","A","2016",102.5583,
"NOR","CPI","FOOD","IDX2015","A","2017",102.5667,
"NOR","CPI","FOOD","IDX2015","A","2018",105.1583,
"NOR","CPI","FOOD","IDX2015","A","2019",106.275,
"NOR","CPI","FOOD","IDX2015","A","2020",109.7417,
"NOR","CPI","FOOD","IDX2015","A","2021",107.5167,
"NOR","CPI","FOOD","IDX2015","A","2022",114.5,
"POL","CPI","ENRG","IDX2015","A","1995",26.88935,
"POL","CPI","ENRG","IDX2015","A","1996",32.02058,
"POL","CPI","ENRG","IDX2015","A","1997",37.54297,
"POL","CPI","ENRG","IDX2015","A","1998",43.21367,
"POL","CPI","ENRG","IDX2015","A","1999",47.01743,
"POL","CPI","ENRG","IDX2015","A","2000",53.52128,
"POL","CPI","ENRG","IDX2015","A","2001",56.93311,
"POL","CPI","ENRG","IDX2015","A","2002",59.40158,
"POL","CPI","ENRG","IDX2015","A","2003",62.0873,
"POL","CPI","ENRG","IDX2015","A","2004",65.22148,
"POL","CPI","ENRG","IDX2015","A","2005",69.01968,
"POL","CPI","ENRG","IDX2015","A","2006",72.34748,
"POL","CPI","ENRG","IDX2015","A","2007",74.98795,
"POL","CPI","ENRG","IDX2015","A","2008",81.12491,
"POL","CPI","ENRG","IDX2015","A","2009",85.88136,
"POL","CPI","ENRG","IDX2015","A","2010",91.18037,
"POL","CPI","ENRG","IDX2015","A","2011",99.48758,
"POL","CPI","ENRG","IDX2015","A","2012",107.3185,
"POL","CPI","ENRG","IDX2015","A","2013",105.4678,
"POL","CPI","ENRG","IDX2015","A","2014",104.2983,
"POL","CPI","ENRG","IDX2015","A","2015",100,
"POL","CPI","ENRG","IDX2015","A","2016",96.40704,
"POL","CPI","ENRG","IDX2015","A","2017",99.45141,
"POL","CPI","ENRG","IDX2015","A","2018",103.0625,
"POL","CPI","ENRG","IDX2015","A","2019",102.7369,
"POL","CPI","ENRG","IDX2015","A","2020",102.0256,
"POL","CPI","ENRG","IDX2015","A","2021",114.3417,
"POL","CPI","ENRG","IDX2015","A","2022",147.7273,
"POL","CPI","FOOD","IDX2015","A","1995",43.77405,
"POL","CPI","FOOD","IDX2015","A","1996",51.53753,
"POL","CPI","FOOD","IDX2015","A","1997",57.92352,
"POL","CPI","FOOD","IDX2015","A","1998",61.98682,
"POL","CPI","FOOD","IDX2015","A","1999",63.04731,
"POL","CPI","FOOD","IDX2015","A","2000",69.16818,
"POL","CPI","FOOD","IDX2015","A","2001",72.38423,
"POL","CPI","FOOD","IDX2015","A","2002",71.90586,
"POL","CPI","FOOD","IDX2015","A","2003",71.01827,
"POL","CPI","FOOD","IDX2015","A","2004",75.266,
"POL","CPI","FOOD","IDX2015","A","2005",76.89708,
"POL","CPI","FOOD","IDX2015","A","2006",77.38295,
"POL","CPI","FOOD","IDX2015","A","2007",81.0138,
"POL","CPI","FOOD","IDX2015","A","2008",85.58623,
"POL","CPI","FOOD","IDX2015","A","2009",89.57178,
"POL","CPI","FOOD","IDX2015","A","2010",92.06113,
"POL","CPI","FOOD","IDX2015","A","2011",96.80769,
"POL","CPI","FOOD","IDX2015","A","2012",100.8319,
"POL","CPI","FOOD","IDX2015","A","2013",102.6828,
"POL","CPI","FOOD","IDX2015","A","2014",101.7026,
"POL","CPI","FOOD","IDX2015","A","2015",100,
"POL","CPI","FOOD","IDX2015","A","2016",100.9287,
"POL","CPI","FOOD","IDX2015","A","2017",105.2818,
"POL","CPI","FOOD","IDX2015","A","2018",108.0034,
"POL","CPI","FOOD","IDX2015","A","2019",113.1884,
"POL","CPI","FOOD","IDX2015","A","2020",118.38,
"POL","CPI","FOOD","IDX2015","A","2021",121.9915,
"POL","CPI","FOOD","IDX2015","A","2022",140.8294,
"PRT","CPI","ENRG","IDX2015","A","1970",1.495627,
"PRT","CPI","ENRG","IDX2015","A","1971",1.50484,
"PRT","CPI","ENRG","IDX2015","A","1972",1.51851,
"PRT","CPI","ENRG","IDX2015","A","1973",1.716977,
"PRT","CPI","ENRG","IDX2015","A","1974",1.964229,
"PRT","CPI","ENRG","IDX2015","A","1975",2.262877,
"PRT","CPI","ENRG","IDX2015","A","1976",2.957154,
"PRT","CPI","ENRG","IDX2015","A","1977",4.010812,
"PRT","CPI","ENRG","IDX2015","A","1978",4.977068,
"PRT","CPI","ENRG","IDX2015","A","1979",5.921702,
"PRT","CPI","ENRG","IDX2015","A","1980",7.61276,
"PRT","CPI","ENRG","IDX2015","A","1981",9.489408,
"PRT","CPI","ENRG","IDX2015","A","1982",12.05653,
"PRT","CPI","ENRG","IDX2015","A","1983",16.19354,
"PRT","CPI","ENRG","IDX2015","A","1984",20.68514,
"PRT","CPI","ENRG","IDX2015","A","1985",24.99362,
"PRT","CPI","ENRG","IDX2015","A","1986",27.54671,
"PRT","CPI","ENRG","IDX2015","A","1987",28.96128,
"PRT","CPI","ENRG","IDX2015","A","1988",30.73203,
"PRT","CPI","ENRG","IDX2015","A","1989",33.77994,
"PRT","CPI","ENRG","IDX2015","A","1990",38.55977,
"PRT","CPI","ENRG","IDX2015","A","1991",43.10511,
"PRT","CPI","ENRG","IDX2015","A","1992",44.89298,
"PRT","CPI","ENRG","IDX2015","A","1993",47.35976,
"PRT","CPI","ENRG","IDX2015","A","1994",48.80346,
"PRT","CPI","ENRG","IDX2015","A","1995",49.36897,
"PRT","CPI","ENRG","IDX2015","A","1996",50.4796,
"PRT","CPI","ENRG","IDX2015","A","1997",52.7705,
"PRT","CPI","ENRG","IDX2015","A","1998",53.09896,
"PRT","CPI","ENRG","IDX2015","A","1999",52.07826,
"PRT","CPI","ENRG","IDX2015","A","2000",55.21759,
"PRT","CPI","ENRG","IDX2015","A","2001",58.02847,
"PRT","CPI","ENRG","IDX2015","A","2002",58.72035,
"PRT","CPI","ENRG","IDX2015","A","2003",61.6012,
"PRT","CPI","ENRG","IDX2015","A","2004",64.89957,
"PRT","CPI","ENRG","IDX2015","A","2005",71.31229,
"PRT","CPI","ENRG","IDX2015","A","2006",77.03825,
"PRT","CPI","ENRG","IDX2015","A","2007",79.75381,
"PRT","CPI","ENRG","IDX2015","A","2008",84.94207,
"PRT","CPI","ENRG","IDX2015","A","2009",78.31604,
"PRT","CPI","ENRG","IDX2015","A","2010",85.72917,
"PRT","CPI","ENRG","IDX2015","A","2011",96.63254,
"PRT","CPI","ENRG","IDX2015","A","2012",105.9009,
"PRT","CPI","ENRG","IDX2015","A","2013",105.1995,
"PRT","CPI","ENRG","IDX2015","A","2014",103.7456,
"PRT","CPI","ENRG","IDX2015","A","2015",100,
"PRT","CPI","ENRG","IDX2015","A","2016",98.16598,
"PRT","CPI","ENRG","IDX2015","A","2017",101.6201,
"PRT","CPI","ENRG","IDX2015","A","2018",106.378,
"PRT","CPI","ENRG","IDX2015","A","2019",104.4955,
"PRT","CPI","ENRG","IDX2015","A","2020",99.23725,
"PRT","CPI","ENRG","IDX2015","A","2021",106.4579,
"PRT","CPI","ENRG","IDX2015","A","2022",131.6707,
"PRT","CPI","FOOD","IDX2015","A","1970",2.047343,
"PRT","CPI","FOOD","IDX2015","A","1971",2.22614,
"PRT","CPI","FOOD","IDX2015","A","1972",2.452161,
"PRT","CPI","FOOD","IDX2015","A","1973",2.656485,
"PRT","CPI","FOOD","IDX2015","A","1974",3.537133,
"PRT","CPI","FOOD","IDX2015","A","1975",4.361681,
"PRT","CPI","FOOD","IDX2015","A","1976",5.304062,
"PRT","CPI","FOOD","IDX2015","A","1977",7.202984,
"PRT","CPI","FOOD","IDX2015","A","1978",8.551118,
"PRT","CPI","FOOD","IDX2015","A","1979",10.85341,
"PRT","CPI","FOOD","IDX2015","A","1980",12.57042,
"PRT","CPI","FOOD","IDX2015","A","1981",15.01839,
"PRT","CPI","FOOD","IDX2015","A","1982",18.7469,
"PRT","CPI","FOOD","IDX2015","A","1983",23.69895,
"PRT","CPI","FOOD","IDX2015","A","1984",31.30683,
"PRT","CPI","FOOD","IDX2015","A","1985",36.82372,
"PRT","CPI","FOOD","IDX2015","A","1986",39.9485,
"PRT","CPI","FOOD","IDX2015","A","1987",43.37802,
"PRT","CPI","FOOD","IDX2015","A","1988",46.68376,
"PRT","CPI","FOOD","IDX2015","A","1989",51.56535,
"PRT","CPI","FOOD","IDX2015","A","1990",58.80975,
"PRT","CPI","FOOD","IDX2015","A","1991",63.41318,
"PRT","CPI","FOOD","IDX2015","A","1992",67.23988,
"PRT","CPI","FOOD","IDX2015","A","1993",67.8596,
"PRT","CPI","FOOD","IDX2015","A","1994",70.36188,
"PRT","CPI","FOOD","IDX2015","A","1995",72.27322,
"PRT","CPI","FOOD","IDX2015","A","1996",73.74251,
"PRT","CPI","FOOD","IDX2015","A","1997",73.8571,
"PRT","CPI","FOOD","IDX2015","A","1998",76.61858,
"PRT","CPI","FOOD","IDX2015","A","1999",78.28187,
"PRT","CPI","FOOD","IDX2015","A","2000",79.93761,
"PRT","CPI","FOOD","IDX2015","A","2001",85.10728,
"PRT","CPI","FOOD","IDX2015","A","2002",86.40603,
"PRT","CPI","FOOD","IDX2015","A","2003",88.40325,
"PRT","CPI","FOOD","IDX2015","A","2004",89.39366,
"PRT","CPI","FOOD","IDX2015","A","2005",88.88705,
"PRT","CPI","FOOD","IDX2015","A","2006",91.27867,
"PRT","CPI","FOOD","IDX2015","A","2007",93.51427,
"PRT","CPI","FOOD","IDX2015","A","2008",96.98907,
"PRT","CPI","FOOD","IDX2015","A","2009",93.65028,
"PRT","CPI","FOOD","IDX2015","A","2010",93.42199,
"PRT","CPI","FOOD","IDX2015","A","2011",95.38082,
"PRT","CPI","FOOD","IDX2015","A","2012",98.434,
"PRT","CPI","FOOD","IDX2015","A","2013",100.3426,
"PRT","CPI","FOOD","IDX2015","A","2014",98.99606,
"PRT","CPI","FOOD","IDX2015","A","2015",100,
"PRT","CPI","FOOD","IDX2015","A","2016",100.49,
"PRT","CPI","FOOD","IDX2015","A","2017",102.0292,
"PRT","CPI","FOOD","IDX2015","A","2018",102.7822,
"PRT","CPI","FOOD","IDX2015","A","2019",103.1059,
"PRT","CPI","FOOD","IDX2015","A","2020",105.2581,
"PRT","CPI","FOOD","IDX2015","A","2021",106.0325,
"PRT","CPI","FOOD","IDX2015","A","2022",119.8073,
"SVK","CPI","ENRG","IDX2015","A","1995",20.8008,
"SVK","CPI","ENRG","IDX2015","A","1996",21.85801,
"SVK","CPI","ENRG","IDX2015","A","1997",22.78348,
"SVK","CPI","ENRG","IDX2015","A","1998",23.59613,
"SVK","CPI","ENRG","IDX2015","A","1999",33.66975,
"SVK","CPI","ENRG","IDX2015","A","2000",47.97494,
"SVK","CPI","ENRG","IDX2015","A","2001",54.15833,
"SVK","CPI","ENRG","IDX2015","A","2002",55.09068,
"SVK","CPI","ENRG","IDX2015","A","2003",65.35933,
"SVK","CPI","ENRG","IDX2015","A","2004",74.46049,
"SVK","CPI","ENRG","IDX2015","A","2005",80.18214,
"SVK","CPI","ENRG","IDX2015","A","2006",89.92841,
"SVK","CPI","ENRG","IDX2015","A","2007",90.65821,
"SVK","CPI","ENRG","IDX2015","A","2008",94.46961,
"SVK","CPI","ENRG","IDX2015","A","2009",93.28106,
"SVK","CPI","ENRG","IDX2015","A","2010",92.11007,
"SVK","CPI","ENRG","IDX2015","A","2011",101.7532,
"SVK","CPI","ENRG","IDX2015","A","2012",107.5405,
"SVK","CPI","ENRG","IDX2015","A","2013",106.5629,
"SVK","CPI","ENRG","IDX2015","A","2014",104.1719,
"SVK","CPI","ENRG","IDX2015","A","2015",100,
"SVK","CPI","ENRG","IDX2015","A","2016",96.45492,
"SVK","CPI","ENRG","IDX2015","A","2017",94.06244,
"SVK","CPI","ENRG","IDX2015","A","2018",96.84728,
"SVK","CPI","ENRG","IDX2015","A","2019",100.9313,
"SVK","CPI","ENRG","IDX2015","A","2020",100.9166,
"SVK","CPI","ENRG","IDX2015","A","2021",100.9731,
"SVK","CPI","ENRG","IDX2015","A","2022",119.9318,
"SVK","CPI","FOOD","IDX2015","A","1990",21.06366,
"SVK","CPI","FOOD","IDX2015","A","1991",31.99994,
"SVK","CPI","FOOD","IDX2015","A","1992",34.38918,
"SVK","CPI","FOOD","IDX2015","A","1993",41.46806,
"SVK","CPI","FOOD","IDX2015","A","1994",48.58435,
"SVK","CPI","FOOD","IDX2015","A","1995",54.67201,
"SVK","CPI","FOOD","IDX2015","A","1996",56.91631,
"SVK","CPI","FOOD","IDX2015","A","1997",60.14716,
"SVK","CPI","FOOD","IDX2015","A","1998",63.65855,
"SVK","CPI","FOOD","IDX2015","A","1999",65.3932,
"SVK","CPI","FOOD","IDX2015","A","2000",68.8251,
"SVK","CPI","FOOD","IDX2015","A","2001",73.01073,
"SVK","CPI","FOOD","IDX2015","A","2002",74.07167,
"SVK","CPI","FOOD","IDX2015","A","2003",76.57668,
"SVK","CPI","FOOD","IDX2015","A","2004",80.25462,
"SVK","CPI","FOOD","IDX2015","A","2005",79.15242,
"SVK","CPI","FOOD","IDX2015","A","2006",80.27821,
"SVK","CPI","FOOD","IDX2015","A","2007",83.47872,
"SVK","CPI","FOOD","IDX2015","A","2008",89.87976,
"SVK","CPI","FOOD","IDX2015","A","2009",86.97395,
"SVK","CPI","FOOD","IDX2015","A","2010",88.37086,
"SVK","CPI","FOOD","IDX2015","A","2011",93.72274,
"SVK","CPI","FOOD","IDX2015","A","2012",97.65413,
"SVK","CPI","FOOD","IDX2015","A","2013",101.0963,
"SVK","CPI","FOOD","IDX2015","A","2014",100.2888,
"SVK","CPI","FOOD","IDX2015","A","2015",100,
"SVK","CPI","FOOD","IDX2015","A","2016",97.21796,
"SVK","CPI","FOOD","IDX2015","A","2017",101.0786,
"SVK","CPI","FOOD","IDX2015","A","2018",105.0159,
"SVK","CPI","FOOD","IDX2015","A","2019",109.2184,
"SVK","CPI","FOOD","IDX2015","A","2020",111.971,
"SVK","CPI","FOOD","IDX2015","A","2021",114.0163,
"SVK","CPI","FOOD","IDX2015","A","2022",135.2529,
"ESP","CPI","ENRG","IDX2015","A","1976",9.476637,
"ESP","CPI","ENRG","IDX2015","A","1977",10.92395,
"ESP","CPI","ENRG","IDX2015","A","1978",11.8912,
"ESP","CPI","ENRG","IDX2015","A","1979",13.52722,
"ESP","CPI","ENRG","IDX2015","A","1980",19.78787,
"ESP","CPI","ENRG","IDX2015","A","1981",26.19064,
"ESP","CPI","ENRG","IDX2015","A","1982",28.97709,
"ESP","CPI","ENRG","IDX2015","A","1983",33.63211,
"ESP","CPI","ENRG","IDX2015","A","1984",37.22868,
"ESP","CPI","ENRG","IDX2015","A","1985",38.86493,
"ESP","CPI","ENRG","IDX2015","A","1986",36.42612,
"ESP","CPI","ENRG","IDX2015","A","1987",35.00389,
"ESP","CPI","ENRG","IDX2015","A","1988",34.7788,
"ESP","CPI","ENRG","IDX2015","A","1989",35.67406,
"ESP","CPI","ENRG","IDX2015","A","1990",38.59717,
"ESP","CPI","ENRG","IDX2015","A","1991",41.53342,
"ESP","CPI","ENRG","IDX2015","A","1992",44.33087,
"ESP","CPI","ENRG","IDX2015","A","1993",47.66819,
"ESP","CPI","ENRG","IDX2015","A","1994",49.39928,
"ESP","CPI","ENRG","IDX2015","A","1995",51.10363,
"ESP","CPI","ENRG","IDX2015","A","1996",52.98521,
"ESP","CPI","ENRG","IDX2015","A","1997",54.25964,
"ESP","CPI","ENRG","IDX2015","A","1998",52.18859,
"ESP","CPI","ENRG","IDX2015","A","1999",53.87463,
"ESP","CPI","ENRG","IDX2015","A","2000",61.06225,
"ESP","CPI","ENRG","IDX2015","A","2001",60.46733,
"ESP","CPI","ENRG","IDX2015","A","2002",59.98424,
"ESP","CPI","ENRG","IDX2015","A","2003",60.79912,
"ESP","CPI","ENRG","IDX2015","A","2004",63.73199,
"ESP","CPI","ENRG","IDX2015","A","2005",69.86071,
"ESP","CPI","ENRG","IDX2015","A","2006",75.43827,
"ESP","CPI","ENRG","IDX2015","A","2007",76.70935,
"ESP","CPI","ENRG","IDX2015","A","2008",85.87582,
"ESP","CPI","ENRG","IDX2015","A","2009",78.11593,
"ESP","CPI","ENRG","IDX2015","A","2010",87.91209,
"ESP","CPI","ENRG","IDX2015","A","2011",101.7477,
"ESP","CPI","ENRG","IDX2015","A","2012",110.7583,
"ESP","CPI","ENRG","IDX2015","A","2013",110.799,
"ESP","CPI","ENRG","IDX2015","A","2014",109.9074,
"ESP","CPI","ENRG","IDX2015","A","2015",100,
"ESP","CPI","ENRG","IDX2015","A","2016",91.37438,
"ESP","CPI","ENRG","IDX2015","A","2017",98.72703,
"ESP","CPI","ENRG","IDX2015","A","2018",104.7691,
"ESP","CPI","ENRG","IDX2015","A","2019",103.4723,
"ESP","CPI","ENRG","IDX2015","A","2020",93.52677,
"ESP","CPI","ENRG","IDX2015","A","2021",113.388,
"ESP","CPI","ENRG","IDX2015","A","2022",145.0447,
"ESP","CPI","FOOD","IDX2015","A","1970",5.463868,
"ESP","CPI","FOOD","IDX2015","A","1971",5.887333,
"ESP","CPI","FOOD","IDX2015","A","1972",6.430779,
"ESP","CPI","FOOD","IDX2015","A","1973",7.250653,
"ESP","CPI","FOOD","IDX2015","A","1974",8.284613,
"ESP","CPI","FOOD","IDX2015","A","1975",9.695573,
"ESP","CPI","FOOD","IDX2015","A","1976",11.49353,
"ESP","CPI","FOOD","IDX2015","A","1977",14.20959,
"ESP","CPI","FOOD","IDX2015","A","1978",16.93035,
"ESP","CPI","FOOD","IDX2015","A","1979",18.64832,
"ESP","CPI","FOOD","IDX2015","A","1980",20.34394,
"ESP","CPI","FOOD","IDX2015","A","1981",23.11234,
"ESP","CPI","FOOD","IDX2015","A","1982",26.58063,
"ESP","CPI","FOOD","IDX2015","A","1983",29.42255,
"ESP","CPI","FOOD","IDX2015","A","1984",33.11963,
"ESP","CPI","FOOD","IDX2015","A","1985",36.2762,
"ESP","CPI","FOOD","IDX2015","A","1986",40.12738,
"ESP","CPI","FOOD","IDX2015","A","1987",42.1506,
"ESP","CPI","FOOD","IDX2015","A","1988",43.71095,
"ESP","CPI","FOOD","IDX2015","A","1989",47.06573,
"ESP","CPI","FOOD","IDX2015","A","1990",50.12467,
"ESP","CPI","FOOD","IDX2015","A","1991",51.87675,
"ESP","CPI","FOOD","IDX2015","A","1992",53.78352,
"ESP","CPI","FOOD","IDX2015","A","1993",56.01049,
"ESP","CPI","FOOD","IDX2015","A","1994",59.03296,
"ESP","CPI","FOOD","IDX2015","A","1995",61.9095,
"ESP","CPI","FOOD","IDX2015","A","1996",64.00054,
"ESP","CPI","FOOD","IDX2015","A","1997",63.56146,
"ESP","CPI","FOOD","IDX2015","A","1998",64.26817,
"ESP","CPI","FOOD","IDX2015","A","1999",65.11403,
"ESP","CPI","FOOD","IDX2015","A","2000",66.45329,
"ESP","CPI","FOOD","IDX2015","A","2001",70.37619,
"ESP","CPI","FOOD","IDX2015","A","2002",73.86739,
"ESP","CPI","FOOD","IDX2015","A","2003",76.89476,
"ESP","CPI","FOOD","IDX2015","A","2004",79.8681,
"ESP","CPI","FOOD","IDX2015","A","2005",82.3905,
"ESP","CPI","FOOD","IDX2015","A","2006",85.77886,
"ESP","CPI","FOOD","IDX2015","A","2007",88.94588,
"ESP","CPI","FOOD","IDX2015","A","2008",94.17504,
"ESP","CPI","FOOD","IDX2015","A","2009",93.185,
"ESP","CPI","FOOD","IDX2015","A","2010",92.40613,
"ESP","CPI","FOOD","IDX2015","A","2011",94.3027,
"ESP","CPI","FOOD","IDX2015","A","2012",96.49717,
"ESP","CPI","FOOD","IDX2015","A","2013",99.18606,
"ESP","CPI","FOOD","IDX2015","A","2014",98.84017,
"ESP","CPI","FOOD","IDX2015","A","2015",100,
"ESP","CPI","FOOD","IDX2015","A","2016",101.4006,
"ESP","CPI","FOOD","IDX2015","A","2017",102.6476,
"ESP","CPI","FOOD","IDX2015","A","2018",104.3385,
"ESP","CPI","FOOD","IDX2015","A","2019",105.4176,
"ESP","CPI","FOOD","IDX2015","A","2020",107.9002,
"ESP","CPI","FOOD","IDX2015","A","2021",109.8926,
"ESP","CPI","FOOD","IDX2015","A","2022",122.6838,
"SWE","CPI","ENRG","IDX2015","A","1970",4.696233,
"SWE","CPI","ENRG","IDX2015","A","1971",5.163981,
"SWE","CPI","ENRG","IDX2015","A","1972",5.219265,
"SWE","CPI","ENRG","IDX2015","A","1973",5.954639,
"SWE","CPI","ENRG","IDX2015","A","1974",7.951401,
"SWE","CPI","ENRG","IDX2015","A","1975",8.324303,
"SWE","CPI","ENRG","IDX2015","A","1976",9.475159,
"SWE","CPI","ENRG","IDX2015","A","1977",10.09032,
"SWE","CPI","ENRG","IDX2015","A","1978",11.56399,
"SWE","CPI","ENRG","IDX2015","A","1979",13.63228,
"SWE","CPI","ENRG","IDX2015","A","1980",18.02519,
"SWE","CPI","ENRG","IDX2015","A","1981",21.14922,
"SWE","CPI","ENRG","IDX2015","A","1982",23.73372,
"SWE","CPI","ENRG","IDX2015","A","1983",25.12644,
"SWE","CPI","ENRG","IDX2015","A","1984",26.15893,
"SWE","CPI","ENRG","IDX2015","A","1985",29.34167,
"SWE","CPI","ENRG","IDX2015","A","1986",27.34984,
"SWE","CPI","ENRG","IDX2015","A","1987",27.78212,
"SWE","CPI","ENRG","IDX2015","A","1988",28.91084,
"SWE","CPI","ENRG","IDX2015","A","1989",31.73038,
"SWE","CPI","ENRG","IDX2015","A","1990",42.12231,
"SWE","CPI","ENRG","IDX2015","A","1991",45.39396,
"SWE","CPI","ENRG","IDX2015","A","1992",45.32735,
"SWE","CPI","ENRG","IDX2015","A","1993",51.37406,
"SWE","CPI","ENRG","IDX2015","A","1994",51.64385,
"SWE","CPI","ENRG","IDX2015","A","1995",52.56205,
"SWE","CPI","ENRG","IDX2015","A","1996",55.88815,
"SWE","CPI","ENRG","IDX2015","A","1997",58.71414,
"SWE","CPI","ENRG","IDX2015","A","1998",58.70396,
"SWE","CPI","ENRG","IDX2015","A","1999",58.63367,
"SWE","CPI","ENRG","IDX2015","A","2000",63.0802,
"SWE","CPI","ENRG","IDX2015","A","2001",67.47754,
"SWE","CPI","ENRG","IDX2015","A","2002",68.53148,
"SWE","CPI","ENRG","IDX2015","A","2003",76.73573,
"SWE","CPI","ENRG","IDX2015","A","2004",79.07043,
"SWE","CPI","ENRG","IDX2015","A","2005",83.39945,
"SWE","CPI","ENRG","IDX2015","A","2006",89.70154,
"SWE","CPI","ENRG","IDX2015","A","2007",89.87431,
"SWE","CPI","ENRG","IDX2015","A","2008",99.45542,
"SWE","CPI","ENRG","IDX2015","A","2009",97.79192,
"SWE","CPI","ENRG","IDX2015","A","2010",104.196,
"SWE","CPI","ENRG","IDX2015","A","2011",109.5813,
"SWE","CPI","ENRG","IDX2015","A","2012",109.8216,
"SWE","CPI","ENRG","IDX2015","A","2013",107.7942,
"SWE","CPI","ENRG","IDX2015","A","2014",105.1473,
"SWE","CPI","ENRG","IDX2015","A","2015",100,
"SWE","CPI","ENRG","IDX2015","A","2016",101.2843,
"SWE","CPI","ENRG","IDX2015","A","2017",107.1373,
"SWE","CPI","ENRG","IDX2015","A","2018",118.4065,
"SWE","CPI","ENRG","IDX2015","A","2019",122.0904,
"SWE","CPI","ENRG","IDX2015","A","2020",110.2487,
"SWE","CPI","ENRG","IDX2015","A","2021",128.9721,
"SWE","CPI","ENRG","IDX2015","A","2022",171.3793,
"SWE","CPI","FOOD","IDX2015","A","1970",13.62571,
"SWE","CPI","FOOD","IDX2015","A","1971",14.87885,
"SWE","CPI","FOOD","IDX2015","A","1972",16.2299,
"SWE","CPI","FOOD","IDX2015","A","1973",17.16769,
"SWE","CPI","FOOD","IDX2015","A","1974",18.22455,
"SWE","CPI","FOOD","IDX2015","A","1975",20.375,
"SWE","CPI","FOOD","IDX2015","A","1976",22.99322,
"SWE","CPI","FOOD","IDX2015","A","1977",26.3552,
"SWE","CPI","FOOD","IDX2015","A","1978",28.86768,
"SWE","CPI","FOOD","IDX2015","A","1979",30.41352,
"SWE","CPI","FOOD","IDX2015","A","1980",33.92926,
"SWE","CPI","FOOD","IDX2015","A","1981",39.02624,
"SWE","CPI","FOOD","IDX2015","A","1982",43.87384,
"SWE","CPI","FOOD","IDX2015","A","1983",48.99061,
"SWE","CPI","FOOD","IDX2015","A","1984",54.6986,
"SWE","CPI","FOOD","IDX2015","A","1985",58.76216,
"SWE","CPI","FOOD","IDX2015","A","1986",62.97981,
"SWE","CPI","FOOD","IDX2015","A","1987",64.92281,
"SWE","CPI","FOOD","IDX2015","A","1988",68.48083,
"SWE","CPI","FOOD","IDX2015","A","1989",72.41376,
"SWE","CPI","FOOD","IDX2015","A","1990",77.62808,
"SWE","CPI","FOOD","IDX2015","A","1991",81.15132,
"SWE","CPI","FOOD","IDX2015","A","1992",76.97693,
"SWE","CPI","FOOD","IDX2015","A","1993",77.51951,
"SWE","CPI","FOOD","IDX2015","A","1994",78.86027,
"SWE","CPI","FOOD","IDX2015","A","1995",79.98784,
"SWE","CPI","FOOD","IDX2015","A","1996",74.42632,
"SWE","CPI","FOOD","IDX2015","A","1997",74.70906,
"SWE","CPI","FOOD","IDX2015","A","1998",75.55502,
"SWE","CPI","FOOD","IDX2015","A","1999",76.67043,
"SWE","CPI","FOOD","IDX2015","A","2000",76.67383,
"SWE","CPI","FOOD","IDX2015","A","2001",78.87582,
"SWE","CPI","FOOD","IDX2015","A","2002",81.43604,
"SWE","CPI","FOOD","IDX2015","A","2003",81.69617,
"SWE","CPI","FOOD","IDX2015","A","2004",81.34076,
"SWE","CPI","FOOD","IDX2015","A","2005",80.78291,
"SWE","CPI","FOOD","IDX2015","A","2006",81.39928,
"SWE","CPI","FOOD","IDX2015","A","2007",83.04937,
